"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"lfc_shrunken"	"SYMBOL"	"GENENAME"	"ENTREZID"	"Ctrl_1"	"Ctrl_2"	"Ctrl_3"	"Ctrl_4"	"OB_OA_1"	"OB_OA_2"	"OB_OA_3"	"OB_OA_4"	"OB_OA_5"	"OB_OA_6"	"OB_OA_7"
"ENSG00000248527"	2489.3959887703	2.66435016757483	0.808952721368299	3.29357958406794	0.000989203336252878	0.043401589391456	1.6836572572463	"MTATP6P1"	"MT-ATP6 pseudogene 1"	"106480796"	259	705	959	467	7232	935	2260	4010	1974	2693	536
"ENSG00000249306"	74.1083592019521	4.43745779830937	1.02147481163493	4.34416761702325	1.3980474225262e-05	0.00220907655157089	2.10417989254322	"LINC01411"	"long intergenic non-protein coding RNA 1411"	"101928176"	0	14	8	0	33	327	154	39	61	192	36
"ENSG00000250120"	28.6189691605617	1.99651687575863	0.590169184825328	3.38295683186091	0.000717099030324007	0.0353837889764207	1.55651308075637	"PCDHA10"	"protocadherin alpha 10"	"56139"	4	27	6	5	20	25	14	65	71	30	51
"ENSG00000250138"	166.426898190451	1.39542926126103	0.344196346265057	4.05416639776428	5.03133945416426e-05	0.00592521646757975	1.27528019425897	"LOC728488"	"POM121 membrane glycoprotein (rat) pseudogene"	"728488"	73	91	83	102	113	189	287	99	149	410	296
"ENSG00000250548"	37.8610654564963	2.47887356664422	0.538142250923144	4.60635373340764	4.09791067198335e-06	0.000875160047885445	2.00754746911908	"LINC01303"	"long intergenic non-protein coding RNA 1303"	"101927780"	5	4	22	10	12	93	100	28	35	67	69
"ENSG00000253304"	220.898704357638	-1.59263760301763	0.396072758927491	-4.02107331827181	5.79335683571471e-05	0.00641162763000393	-1.41993102048636	"TMEM200B"	"transmembrane protein 200B"	"399474"	291	468	386	504	43	253	92	58	99	131	253
"ENSG00000253686"	74.0264240797462	-4.61964952287948	1.05270212860474	-4.38837292843932	1.14201828573351e-05	0.00189201283992796	-2.50771058930368	"LINC01484"	"long intergenic non-protein coding RNA 1484"	"101928136"	9	568	22	233	0	7	10	10	3	6	22
"ENSG00000254109"	13.77340527644	-2.23358318816399	0.598949447932951	-3.7291681224056	0.000192112948150595	0.0140793553636586	-1.75430239699249	"RBPMS-AS1"	"RBPMS antisense RNA 1"	"100128750"	17	35	17	52	2	8	11	4	9	9	0
"ENSG00000254395"	4.7184472895761	5.42111229052084	1.6749265151447	3.23662694542304	0.0012095141615642	0.0492013082150579	1.3556213160619	"IGHV4-55"	"immunoglobulin heavy variable 4-55 (pseudogene)"	"28393"	0	0	0	0	2	0	4	38	1	6	0
"ENSG00000254726"	61.7289233795328	1.35805185095282	0.383002124769368	3.54580761600369	0.000391411849468183	0.0235674764693001	1.21592782298117	"MEX3A"	"mex-3 RNA binding family member A"	"92312"	41	21	50	17	41	89	110	56	55	101	114
"ENSG00000254877"	5.66408737640796	4.93621961311745	1.39809314191853	3.53068008497898	0.000414492746719071	0.024739243939547	1.88714137288004	"LOC100422398"	"protein kinase cAMP-dependent type II regulatory subunit beta pseudogene"	"100422398"	0	0	0	1	6	1	11	20	1	20	1
"ENSG00000255408"	24.9672045699971	1.9539606526199	0.54393624242034	3.59226045303656	0.000327821957114716	0.020986747118707	1.57810894529442	"PCDHA3"	"protocadherin alpha 3"	"56145"	8	15	13	1	10	42	18	37	40	39	63
"ENSG00000256235"	929.497587022848	-0.903283264102647	0.250612577017319	-3.60430140758747	0.00031299366489626	0.0202269381172676	-0.860880519995735	"SMIM3"	"small integral membrane protein 3"	"85027"	1557	1167	1600	1248	340	576	715	604	1149	952	734
"ENSG00000257017"	213.483156122674	3.8986387760038	1.14895852241842	3.39319366185442	0.000690827791956796	0.0346504009558366	1.58150038930215	"HP"	"haptoglobin"	"3240"	1	60	10	23	68	18	312	22	90	823	1100
"ENSG00000258819"	20.085775728	-1.58317719564197	0.461381937794843	-3.4313809578431	0.00060051662931737	0.031537866876934	-1.35972720213056	"LINC02289"	"long intergenic non-protein coding RNA 2289"	"102724190"	17	54	36	44	2	12	16	10	9	16	21
"ENSG00000258867"	15.2888223043853	2.48183179385433	0.675558238579061	3.67374957794091	0.000239016991859211	0.0165425488932861	1.81749037269276	"LINC01146"	"long intergenic non-protein coding RNA 1146"	"283587"	0	3	6	8	5	12	55	34	18	23	15
"ENSG00000258947"	37.2254602574036	2.84203878347758	0.652239985247971	4.3573513549573	1.31645845952181e-05	0.00211686520291107	2.09622865531985	"TUBB3"	"tubulin beta 3 class III"	"10381"	9	2	20	0	21	82	74	15	45	64	95
"ENSG00000259362"	8.40543670892501	4.80395313418786	1.27211146498976	3.77636179407165	0.000159135793692321	0.0125364151480498	2.31891738463108	"LOC101929457"	"uncharacterized LOC101929457"	"101929457"	0	1	0	1	3	1	9	8	10	41	25
"ENSG00000260192"	14.0238155960651	-4.02100079298535	0.992679408580739	-4.05065397572242	5.10746879288202e-05	0.00593856368918889	-2.33013617597586	"LINC02240"	"long intergenic non-protein coding RNA 2240"	"101927460"	0	89	7	58	0	1	2	3	6	4	0
"ENSG00000260862"	10.3070829226241	-2.70056764866381	0.761415696634437	-3.54677170512862	0.000389982373872184	0.0235332409981678	-1.8820654942602	"LOC101928446"	"uncharacterized LOC101928446"	"101928446"	20	8	39	28	0	8	3	7	1	0	6
"ENSG00000262454"	233.021522656925	-1.43171124232652	0.319288823175281	-4.48406313784603	7.32349773366661e-06	0.00132579558971861	-1.32634847649843	"MIR193BHG"	"MIR193b-365a host gene"	"100129781"	254	392	383	654	40	232	131	117	160	184	195
"ENSG00000263155"	202.7982061627	-1.03358837356887	0.289902802821325	-3.56529279299828	0.00036345021196556	0.0225801704415694	-0.969745240829218	"MYZAP"	"myocardial zonula adherens protein"	"100820829"	239	448	201	406	91	138	209	192	142	136	118
"ENSG00000265465"	5.23058873076177	4.06662087967416	1.24096063155179	3.27699427063124	0.00104918498361106	0.0448133136124873	2.03225185662292	"MIR4768"	"microRNA 4768"	"100616249"	0	2	0	0	5	4	6	9	4	7	20
"ENSG00000266964"	74.1999901505282	-1.63329450175719	0.437472230642197	-3.73348155003933	0.000188851033658539	0.0139149106633149	-1.4230303352004	"FXYD1"	"FXYD domain containing ion transport regulator 1"	"5348"	122	187	53	205	6	55	30	40	66	41	75
"ENSG00000267339"	17.4993338568504	-3.85232637008741	0.758956092995367	-5.07582244301308	3.85823460120258e-07	0.000140193879014744	-2.7027592815109	"LINC00906"	"long intergenic non-protein coding RNA 906"	"148145"	26	28	82	46	0	10	1	0	0	6	5
"ENSG00000269113"	311.647993091477	1.59013138611509	0.338567364438912	4.69664696935668	2.64466962938015e-06	0.000635017967731518	1.45713211919597	"TRABD2B"	"TraB domain containing 2B"	"388630"	68	223	95	207	143	559	621	306	393	473	521
"ENSG00000269404"	14.5043357529239	2.90187799103985	0.815460350435299	3.55857644027794	0.000372870277485164	0.0229567160030055	1.87231810238032	"SPIB"	"Spi-B transcription factor"	"6689"	6	5	0	1	3	2	42	40	25	22	24
"ENSG00000270390"	14.8673107305877	2.72530767501139	0.61910640583564	4.40200206187965	1.07256537440364e-05	0.00180985475769741	2.0974383167059	"SFXN4P1"	"SFXN4 pseudogene 1"	"100418906"	3	6	2	3	5	21	31	26	28	40	9
"ENSG00000270550"	219.033900863113	6.36103329735195	1.27409540352146	4.99258790179351	5.95755846471881e-07	0.000198604656331163	1.7771480891839	"IGHV3-30"	"immunoglobulin heavy variable 3-30"	"28439"	5	2	10	0	48	44	324	1716	178	78	18
"ENSG00000270606"	7.53245997270491	-2.90868567767145	0.737620463098627	-3.94333647612286	8.03557891649674e-05	0.00798765764586745	-2.06467534622303	"PPIAP52"	"peptidylprolyl isomerase A pseudogene 52"	"111082965"	15	12	27	17	1	5	0	1	2	6	1
"ENSG00000271503"	225.794793284299	1.35906339600936	0.412556535856898	3.29424764338427	0.000986855128568458	0.0433708549751565	1.19635599468076	"CCL5"	"C-C motif chemokine ligand 5"	"6352"	135	107	69	176	120	82	562	414	344	354	224
"ENSG00000273344"	91.7607421227465	-0.965962462074257	0.263380628832362	-3.66755317715138	0.000244882632572319	0.016819375989942	-0.916080764023805	"PAXIP1-DT"	"PAXIP1 divergent transcript"	"202781"	160	122	116	169	39	82	52	78	76	89	63
"ENSG00000273703"	39.8131609910929	2.72466765967097	0.500909925733004	5.43943635312046	5.34493992492622e-08	3.74639173814829e-05	2.26702345336194	"H2BC14"	"H2B clustered histone 14"	"8342"	4	19	8	6	41	38	127	50	66	47	33
"ENSG00000273802"	123.556271792465	1.63648472814462	0.433301904716394	3.77677713929214	0.000158870765664872	0.0125364151480498	1.422184053804	"H2BC8"	"H2B clustered histone 8"	"8339"	75	51	32	67	87	111	191	383	103	184	81
"ENSG00000274286"	84.1946572552851	-2.19131108674168	0.514791658375112	-4.25669501650112	2.07471068386321e-05	0.00296933462063271	-1.8217263900935	"ADRA2B"	"adrenoceptor alpha 2B"	"151"	360	150	134	48	15	45	24	26	21	41	91
"ENSG00000274997"	198.699379462014	1.45348521234626	0.407158714733926	3.56982464024158	0.000357220276338535	0.0222436753393854	1.28331053443026	"H2AC12"	"H2A clustered histone 12"	"85235"	100	65	167	62	73	202	592	223	240	211	375
"ENSG00000275126"	53.6049993644781	2.38897606437883	0.584121348632165	4.08986261154996	4.31628783489133e-05	0.00531486685831483	1.86536601608167	"H4C13"	"H4 clustered histone 13"	"8368"	12	4	23	23	23	63	139	158	58	99	12
"ENSG00000276368"	142.129661945907	1.91563100564123	0.585460743018104	3.27200590045709	0.00106787347385869	0.0452872859620716	1.49441136200902	"H2AC14"	"H2A clustered histone 14"	"8331"	31	20	147	13	92	75	494	110	229	153	258
"ENSG00000276903"	118.790046992174	2.10107109134005	0.463637614691244	4.53170973355827	5.85082081270623e-06	0.0011030209499044	1.78915302299666	"H2AC16"	"H2A clustered histone 16"	"8332"	44	18	70	28	139	102	347	89	134	96	220
"ENSG00000276966"	983.978901544793	1.33999589475875	0.365929274638338	3.66189858978384	0.000250352966848042	0.0170991958294995	1.21070963542683	"H4C5"	"H4 clustered histone 5"	"8367"	505	416	709	470	1192	769	1222	1932	938	1513	751
"ENSG00000277224"	136.848821544706	1.32203697531474	0.392783064846608	3.36581969446935	0.000763165752538662	0.036218574672564	1.17721982344427	"H2BC7"	"H2B clustered histone 7"	"8343"	39	67	101	92	94	126	302	312	161	144	92
"ENSG00000277775"	184.705142693629	1.69178888093885	0.430232101231141	3.93227022367153	8.41473982532472e-05	0.00821519028089559	1.47268601712573	"H3C7"	"H3 clustered histone 7"	"8968"	77	50	147	44	63	174	571	184	256	259	336
"ENSG00000278196"	54.8019561850984	6.93091578302533	1.40670048262685	4.92707286918866	8.34706315681618e-07	0.000253528131616363	2.04576868115166	"IGLV2-8"	"immunoglobulin lambda variable 2-8"	"28817"	0	3	0	0	11	8	158	299	22	104	23
"ENSG00000278588"	196.980463899186	1.07022772715289	0.308843640155247	3.46527364660939	0.000529692210150775	0.0290756350535775	0.995009051461948	"H2BC10"	"H2B clustered histone 10"	"8346"	121	101	152	116	127	215	491	209	288	260	156
"ENSG00000282556"	17.8850731140141	-1.90446168649185	0.475948314060617	-4.00140441772696	6.29676305931126e-05	0.00680349071104082	-1.62135027996578	"LOC101927825"	"uncharacterized LOC101927825"	"101927825"	32	37	26	50	2	16	7	14	8	14	4
"ENSG00000283632"	271.180809953318	1.63268062571479	0.377656697251896	4.32318726927222	1.53791082944822e-05	0.00236181631650542	1.46561960698282	"EXOC3L2"	"exocyst complex component 3 like 2"	"90332"	111	146	96	144	100	302	439	176	325	530	796
"ENSG00000286172"	17.2907192517689	2.96921750967939	0.831350150042061	3.57156068297957	0.000354860302356061	0.0221736161961023	1.87857412449742	"RNVU1-8"	"RNA, variant U1 small nuclear 8"	"101447996"	2	9	0	3	2	5	13	25	22	69	56
"ENSG00000287148"	12.4888525678732	-3.72832200156278	1.07225028309202	-3.47710050568746	0.000506867776814245	0.0283093143377177	-1.99736032327274	"LINCADL"	"lincRNA adipogenesis and lipogenesis associated"	"107986443"	0	81	4	48	3	1	3	1	0	0	7
